time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
35.375756,1.2572,0.6521,-1.1369,1.816
35.388075,1.3400,0.4618,-1.2034,1.859
35.392591,1.4021,0.2881,-1.1026,1.807
35.399981,1.5247,-0.0075,-0.8754,1.758
35.407077,1.5906,-0.2934,-0.6541,1.745
35.415140,1.5720,-0.5001,-0.4670,1.714
35.423203,1.3245,-0.5822,-0.4413,1.513
35.431820,1.0382,-0.5803,-0.5470,1.309
35.439081,0.7171,-0.5710,-0.6706,1.136
35.447288,0.4686,-0.5375,-0.8174,1.085
35.454739,0.2039,-0.4872,-0.8937,1.038
35.463023,0.0306,-0.3745,-0.8989,0.974
35.473760,-0.1165,-0.1683,-0.7927,0.819
35.480026,-0.1772,0.0930,-0.6234,0.655
35.490612,-0.2514,0.3064,-0.4297,0.585
35.495012,-0.4100,0.4671,-0.2559,0.672
35.502543,-0.5136,0.5439,-0.2260,0.781
35.510654,-0.6392,0.5057,-0.2661,0.857
35.518779,-0.6677,0.4220,-0.4074,0.889
35.526581,-0.6494,0.3980,-0.6033,0.972
35.535040,-0.5632,0.3427,-0.7869,1.027
35.543386,-0.5182,0.2775,-0.9519,1.119
35.551801,-0.4290,0.2481,-1.1094,1.215
35.561189,-0.3389,0.2759,-1.1497,1.230
35.569756,-0.2484,0.2773,-1.1915,1.248
35.574987,-0.1492,0.1929,-1.1214,1.148
35.583082,-0.0864,0.1900,-1.0281,1.049
35.595729,-0.1691,0.1966,-0.8996,0.936
35.605041,-0.1859,0.1456,-0.8084,0.842
35.609591,-0.2070,0.0275,-0.6822,0.713
35.614567,-0.2327,-0.0931,-0.6097,0.659
35.623139,-0.1060,-0.1896,-0.5569,0.598
35.630788,0.0194,-0.2334,-0.5385,0.587
35.638711,0.1171,-0.2270,-0.5047,0.566
35.646982,0.1590,-0.1631,-0.4274,0.484
35.655304,0.2074,-0.0706,-0.3926,0.450
35.663173,0.2737,-0.0091,-0.4281,0.508
35.671264,0.2839,0.0476,-0.4398,0.526
35.680937,0.2875,0.0670,-0.4377,0.528
35.697549,0.2627,0.0626,-0.4489,0.524
35.698149,0.1807,0.0008,-0.4469,0.482
35.702953,0.1588,-0.0849,-0.3909,0.430
35.710840,0.1565,-0.1489,-0.3841,0.441
35.718847,0.1829,-0.1938,-0.3429,0.434
35.727337,0.2667,-0.1811,-0.2945,0.437
35.736121,0.3555,-0.1206,-0.2463,0.449
35.745294,0.4060,-0.0434,-0.1318,0.429
35.754023,0.4688,-0.0285,-0.0445,0.472
35.762103,0.4885,-0.0664,0.0418,0.495
35.770108,0.5318,-0.1140,0.1391,0.561
35.775213,0.5818,-0.1832,0.2375,0.655
35.783150,0.5362,-0.2261,0.3183,0.663
35.795717,0.4463,-0.2644,0.3819,0.644
35.807082,0.2481,-0.2453,0.3813,0.517
35.807994,0.0907,-0.2024,0.3437,0.409
35.815208,0.0144,-0.1735,0.3293,0.372
35.822905,0.0503,-0.1423,0.2582,0.299
35.830778,0.1037,-0.0776,0.2834,0.312
35.839126,0.1526,0.0133,0.3441,0.377
35.847748,0.2251,0.0971,0.4230,0.489
35.856006,0.2962,0.1879,0.4998,0.611
35.863160,0.3565,0.2954,0.5405,0.712
35.871057,0.4417,0.3908,0.6474,0.876
35.881526,0.4803,0.4837,0.7062,0.982
35.897455,0.5920,0.5261,0.7907,1.119
35.898284,0.7240,0.5494,0.8177,1.223
35.903007,0.7783,0.5415,0.8541,1.276
35.911384,0.7798,0.5215,0.8386,1.258
35.919419,0.7573,0.4800,0.7761,1.186
35.927980,0.6729,0.3905,0.6599,1.020
35.937361,0.5316,0.2771,0.5291,0.800
35.945869,0.3149,0.1709,0.3315,0.488
35.953914,-0.0021,0.1004,0.1352,0.168
35.962330,-0.2867,0.0585,-0.0638,0.299
35.967154,-0.6496,0.0163,-0.2612,0.700
35.975507,-0.8669,-0.0141,-0.3852,0.949
35.983318,-0.8963,-0.0086,-0.3917,0.978
36.000801,-0.8377,0.0014,-0.3173,0.896
36.001635,-0.7016,0.0638,-0.1832,0.728
36.012752,-0.5368,0.1069,-0.0892,0.555
36.017337,-0.4007,0.0930,-0.0535,0.415
36.023314,-0.1682,0.0313,-0.0266,0.173
36.030638,0.0550,-0.0233,-0.0139,0.061
36.038814,0.2572,-0.0827,0.0199,0.271
36.048194,0.4502,-0.1062,0.0315,0.464
36.054766,0.5697,-0.0651,0.0544,0.576
36.062764,0.6484,-0.0288,0.0531,0.651
36.070648,0.7196,0.0579,0.0613,0.724
36.078724,0.7730,0.0873,0.0172,0.778
36.091288,0.8014,0.1012,0.0117,0.808
36.095916,0.7845,0.0602,0.0281,0.787
36.102884,0.7301,0.0170,0.0162,0.730
36.111273,0.6945,-0.0011,0.0006,0.695
36.119012,0.6511,-0.0191,-0.0764,0.656
36.127384,0.5830,-0.0250,-0.1121,0.594
36.135886,0.5140,-0.0404,-0.1808,0.546
36.144558,0.4662,-0.0030,-0.2326,0.521
36.152696,0.4873,0.0056,-0.2251,0.537
36.161867,0.4462,-0.0192,-0.1915,0.486
36.170552,0.3382,-0.0800,-0.1632,0.384
36.178198,0.2041,-0.0737,-0.0968,0.238
36.190121,0.1492,-0.0531,-0.0309,0.161
36.191081,0.0609,-0.0492,0.0015,0.078
36.206772,-0.0054,-0.0142,0.0218,0.027
36.207681,-0.0402,-0.0056,0.0397,0.057
36.214834,-0.0814,-0.0018,0.0093,0.082
36.222672,-0.0955,0.0068,0.0046,0.096
36.231206,-0.0346,0.0058,-0.0415,0.054
36.239452,0.0175,0.0621,-0.1390,0.153
36.246750,0.0497,0.0897,-0.2574,0.277
36.255118,-0.0054,0.0549,-0.3747,0.379
36.263315,-0.0345,0.0440,-0.4366,0.440
36.270954,-0.1144,0.0262,-0.4874,0.501
36.280682,-0.2297,-0.0060,-0.4455,0.501
36.296546,-0.2994,-0.0504,-0.4019,0.504
36.297129,-0.3886,-0.1379,-0.2943,0.507
36.302982,-0.4878,-0.1968,-0.2059,0.565
36.311429,-0.4543,-0.2963,-0.1132,0.554
36.320810,-0.4850,-0.3071,-0.0505,0.576
36.327958,-0.5321,-0.2986,-0.0193,0.611
36.337199,-0.4977,-0.1967,-0.0299,0.536
36.345249,-0.3482,-0.1162,-0.0506,0.371
36.353630,-0.1533,-0.0716,-0.1327,0.215
36.361722,0.0468,-0.0149,-0.2077,0.213
36.372398,0.2263,0.0562,-0.2216,0.322
36.375330,0.3130,0.1010,-0.1816,0.376
36.383095,0.3617,0.1244,-0.0960,0.394
36.390614,0.4050,0.1361,-0.0261,0.428
36.408310,0.3725,0.1550,0.0303,0.405
36.408897,0.3312,0.1072,0.0739,0.356
36.415324,0.2755,0.0978,0.1650,0.336
36.423102,0.1629,0.0670,0.2154,0.278
36.431157,0.1248,-0.0019,0.2619,0.290
36.439310,0.0724,-0.0469,0.3030,0.315
36.447377,-0.0030,0.0351,0.3023,0.304
36.455109,-0.0557,0.1650,0.2462,0.302
36.462984,-0.1374,0.3739,0.1427,0.423
36.470913,-0.3030,0.6572,0.0573,0.726
36.479676,-0.4503,0.9550,-0.0343,1.056
36.495908,-0.5612,1.1981,-0.0510,1.324
36.496524,-0.6467,1.4632,-0.0455,1.600
36.505396,-0.6350,1.7240,0.0130,1.837
36.510866,-0.5543,1.9039,0.0319,1.983
36.518941,-0.4218,2.1276,0.1017,2.171
36.527342,-0.3612,2.3733,0.1268,2.404
36.537345,-0.3089,2.5433,0.1624,2.567
36.545058,-0.2823,2.6279,0.2286,2.653
36.553035,-0.2931,2.4887,0.3354,2.528
36.561207,-0.5919,2.1953,0.6986,2.379
36.569199,-0.9148,1.8107,1.2474,2.381
36.577825,-0.9958,1.2579,1.9945,2.560
36.589842,-0.9683,0.6471,2.7990,3.032
36.591278,-0.8995,0.0809,3.5375,3.651
36.603831,-0.7962,-0.3624,4.0251,4.119
36.607834,-0.6619,-0.7527,4.1929,4.311
36.615072,-0.6105,-0.9392,4.0960,4.246
36.622996,-0.5399,-1.0656,3.7816,3.966
36.631154,-0.4682,-1.0653,3.4259,3.618
36.639118,-0.4995,-1.0410,3.0870,3.296
36.647323,-0.6973,-0.9981,2.7109,2.972
36.655468,-0.9683,-0.9679,2.0160,2.437
36.663071,-0.8973,-0.9342,0.8157,1.531
36.670948,-1.3725,-0.8294,-0.1879,1.615
36.679974,-1.8348,-0.7327,-1.1003,2.261
36.696221,-2.2187,-0.5614,-1.5522,2.765
36.697022,-2.7351,-0.4039,-1.8097,3.304
36.702649,-2.8339,-0.3363,-1.9561,3.460
36.711346,-2.5447,-0.4148,-2.0279,3.280
36.719091,-2.0817,-0.5191,-2.1356,3.027
36.727339,-1.5608,-0.6777,-2.1071,2.708
36.735664,-1.3493,-0.8202,-2.0514,2.589
36.745194,-0.8720,-1.0425,-1.5904,2.092
36.754221,-0.4500,-1.2848,-0.7213,1.541
36.761183,-0.2052,-1.5470,0.1657,1.569
36.769239,-0.0507,-1.7503,0.6417,1.865
36.777806,-0.1107,-1.8109,1.1418,2.144
36.789765,-0.0066,-1.8967,1.3604,2.334
36.795781,0.0981,-1.9072,1.2450,2.280
36.805356,0.0268,-1.8803,1.0895,2.173
36.810394,-0.0450,-1.8581,0.9495,2.087
36.814560,-0.1034,-1.8314,0.7526,1.983
36.823159,-0.0978,-1.7421,0.4095,1.792
36.831179,-0.0529,-1.6523,0.2203,1.668
36.838976,0.0144,-1.4008,0.0369,1.401
36.846928,-0.0533,-1.0448,-0.2061,1.066
36.855881,-0.0183,-0.6459,-0.2154,0.681
36.862977,-0.0256,-0.3119,-0.0422,0.316
36.870948,-0.2551,-0.0934,0.4076,0.490
36.881244,-0.5864,0.0938,1.0908,1.242
36.897931,-1.2575,0.3349,1.7643,2.192
36.898510,-2.0045,0.6034,2.3496,3.147
36.902893,-2.4671,0.9060,2.7530,3.806
36.911065,-2.5867,1.1040,2.8674,4.016
36.919365,-2.4533,1.1778,2.8234,3.921
36.927383,-2.2590,1.1394,2.7477,3.735
36.937101,-2.1008,1.0249,2.5367,3.449
36.945441,-2.1041,0.8007,2.2264,3.166
36.953292,-2.2221,0.5458,1.8434,2.938
36.961813,-2.3279,0.2746,1.5609,2.816
36.969817,-2.3573,-0.0536,1.3147,2.700
36.977931,-2.2766,-0.3167,1.1021,2.549
36.986735,-2.1883,-0.5364,0.8573,2.411
36.991369,-2.0892,-0.7128,0.6037,2.289
36.999239,-2.1310,-0.7339,0.3100,2.275
37.017463,-2.1475,-0.5446,0.1245,2.219
37.018146,-2.0370,-0.2671,0.1117,2.057
37.027490,-1.7424,0.0294,0.3433,1.776
37.031143,-1.4809,0.2680,0.6356,1.634
37.038707,-0.9087,0.4728,1.0149,1.442
37.046645,0.0366,0.4258,1.2662,1.336
37.055003,1.0928,0.1680,1.3142,1.717
37.062938,1.8635,-0.1354,1.0822,2.159
37.071434,1.9216,-0.2976,0.6045,2.036
37.078994,1.7475,-0.3734,0.1290,1.792
37.089340,1.7005,-0.3867,-0.1463,1.750
37.098363,1.7395,-0.3758,-0.1831,1.789
37.103139,1.9078,-0.4124,-0.0001,1.952
37.111035,2.1196,-0.5543,0.2513,2.205
37.119604,2.2974,-0.6771,0.4173,2.431
37.127000,2.4055,-0.7378,0.5724,2.580
37.135684,1.5896,-0.5689,0.6238,1.800
37.143514,0.7065,-0.3478,0.5977,0.989
37.152745,0.2056,-0.1725,0.4904,0.559
37.161490,0.0142,0.0169,0.3350,0.336
37.170708,0.2466,0.0529,0.2078,0.327
37.177886,0.2996,0.2661,0.1744,0.437
37.182996,0.1454,0.6299,0.1859,0.673
37.196607,-0.2083,0.9960,0.2701,1.053
37.199439,-0.6011,1.2853,0.3316,1.457
37.214008,-1.0166,1.4861,0.4413,1.854
37.219564,-1.2605,1.6104,0.5703,2.123
37.223499,-0.8195,1.5769,0.6514,1.893
37.231070,-0.0420,1.3475,0.6410,1.493
37.239719,0.3802,1.1782,0.4986,1.335
37.247710,0.4221,0.9733,0.3435,1.115
37.255943,0.2806,0.8094,0.2485,0.892
37.263500,0.1387,0.5715,0.1877,0.617
37.271404,0.1122,0.3364,0.1297,0.378
37.279196,0.1669,0.1206,0.0413,0.210
37.288885,0.1613,0.0438,-0.0601,0.178
37.296082,0.0918,0.1444,-0.1339,0.217
37.307327,-0.0766,0.1324,-0.1763,0.233
37.311752,-0.2020,0.0749,-0.2719,0.347
37.319313,-0.3691,0.0438,-0.3522,0.512
37.327420,-0.5441,-0.0615,-0.4424,0.704
37.336227,-0.7151,-0.1765,-0.5241,0.904
37.344463,-0.7858,-0.2891,-0.5520,1.003
37.352936,-0.8234,-0.3826,-0.4863,1.030
37.361754,-0.8344,-0.4497,-0.3477,1.010
37.369389,-0.8782,-0.4690,-0.2005,1.016
37.378291,-0.9659,-0.3614,-0.0077,1.031
37.386349,-0.9636,-0.3997,0.1757,1.058
37.391285,-0.9261,-0.3350,0.1089,0.991
37.399788,-0.7291,-0.2368,-0.1309,0.778
37.416328,-0.5207,-0.1623,-0.3920,0.672
37.417355,-0.3083,-0.0710,-0.5587,0.642
37.423681,-0.1374,0.0945,-0.6416,0.663
37.430819,-0.0149,0.1643,-0.5989,0.621
37.438850,0.0269,0.2772,-0.4105,0.496
37.446976,0.0921,0.3710,-0.2680,0.467
37.455181,0.1103,0.3690,-0.2086,0.438
37.463218,0.0903,0.2664,-0.1487,0.318
37.470928,0.1546,0.1854,-0.0879,0.257
37.479632,0.2195,0.0588,-0.0570,0.234
37.489059,0.2429,-0.0222,-0.1793,0.303
37.504477,0.1604,-0.0554,-0.3448,0.384
37.505103,0.0964,-0.0238,-0.5237,0.533
37.511144,0.0912,-0.0713,-0.6032,0.614
37.519701,0.1087,-0.1091,-0.5807,0.601
37.527838,0.1253,-0.1540,-0.5565,0.591
37.535051,0.1797,-0.1748,-0.5114,0.570
37.542731,0.2000,-0.1644,-0.5237,0.584
37.552018,0.0966,-0.1994,-0.5530,0.596
37.560520,0.1109,-0.1816,-0.5445,0.585
37.569808,0.1207,-0.1780,-0.5592,0.599
37.578206,0.0353,-0.1843,-0.5402,0.572
37.585769,-0.0184,-0.1380,-0.4710,0.491
37.597678,-0.0484,-0.1443,-0.4380,0.464
37.603694,-0.0494,-0.0903,-0.3934,0.407
37.612778,-0.0675,-0.0434,-0.4239,0.431
37.617407,-0.0930,0.0107,-0.4079,0.419
37.623261,-0.1498,0.0503,-0.3788,0.410
37.631245,-0.1829,0.0540,-0.2678,0.329
37.639148,-0.1964,0.0500,-0.1311,0.241
37.646927,-0.1580,0.0484,0.0439,0.171
37.654816,-0.1469,0.0348,0.2603,0.301
37.663157,-0.1886,0.0837,0.4303,0.477
37.670965,-0.2185,0.2022,0.4550,0.544
37.679453,-0.1314,0.4263,0.2834,0.528
37.688722,0.0833,0.5331,-0.0650,0.543
37.705536,0.3036,0.3718,-0.4348,0.648
37.705988,0.3464,0.1817,-0.7017,0.803
37.711071,0.1205,0.0199,-0.7511,0.761
37.724479,0.0870,-0.0991,-0.6265,0.640
37.729781,0.1019,-0.2159,-0.3946,0.461
37.734592,0.1151,-0.2347,-0.2229,0.344
37.742713,0.1762,-0.1941,-0.1037,0.282
37.751098,0.2226,-0.1031,-0.0557,0.252
37.760686,0.4341,-0.0024,0.0056,0.434
37.768678,0.5360,0.0673,0.0662,0.544
37.777177,0.6865,0.1300,0.0738,0.703
37.786000,0.7589,0.1069,-0.0033,0.766
37.796633,0.7789,0.0314,-0.0680,0.782
37.799406,0.7760,-0.0797,-0.1692,0.798
37.811684,0.7416,-0.2099,-0.2313,0.805
37.816833,0.7401,-0.2707,-0.1742,0.807
37.822995,0.7002,-0.2501,-0.0805,0.748
37.831014,0.6841,-0.1794,0.0853,0.712
37.839240,0.6654,-0.0729,0.2727,0.723
37.846692,0.5444,0.0214,0.3792,0.664
37.855497,0.4120,0.1157,0.3866,0.577
37.863063,0.2686,0.1262,0.3032,0.424
37.870955,0.2004,0.0961,0.1889,0.292
37.879328,0.1336,0.0756,0.0606,0.165
37.889114,0.0481,0.0311,0.0376,0.068
37.895892,0.0230,-0.0280,0.0809,0.089
37.905702,-0.0830,-0.0178,0.1348,0.159
37.910795,-0.2127,0.0497,0.2093,0.303
37.919075,-0.2950,0.0667,0.2418,0.387
37.927002,-0.3432,0.1291,0.2355,0.436
37.934897,-0.3691,0.1531,0.2570,0.475
37.944035,-0.3653,0.1507,0.2419,0.463
37.952934,-0.3914,0.1362,0.2073,0.463
37.961025,-0.4467,0.1527,0.1484,0.495
37.969000,-0.4907,0.1357,0.0916,0.517
37.977825,-0.5445,0.1305,0.0225,0.560
37.985436,-0.5679,0.1252,-0.0300,0.582
37.991405,-0.5492,0.1008,-0.0613,0.562
38.001215,-0.5133,0.0763,-0.0637,0.523
38.017452,-0.3771,0.0447,-0.0610,0.385
38.018143,-0.2751,0.0204,-0.0625,0.283
38.022970,-0.2001,0.0249,-0.0873,0.220
38.033109,-0.1667,-0.0041,-0.0802,0.185
38.039156,-0.1246,0.0126,-0.1108,0.167
38.046862,-0.0838,0.0461,-0.1478,0.176
38.054826,-0.0611,0.0557,-0.1461,0.168
38.063248,-0.0156,0.0439,-0.1537,0.161
38.071099,0.0501,0.0249,-0.1206,0.133
38.078520,0.0981,0.0131,-0.1113,0.149
38.086608,0.1429,-0.0393,-0.0731,0.165
38.098569,0.1946,-0.0702,-0.0587,0.215
38.103359,0.2054,-0.0627,-0.0177,0.216
38.110885,0.2121,-0.0456,-0.0120,0.217
38.119233,0.1973,-0.0213,0.0061,0.199
38.126719,0.1300,-0.0136,0.0176,0.132
38.135288,0.1035,-0.0012,0.0487,0.114
38.143785,0.0789,0.0065,0.0538,0.096
38.152935,0.0589,-0.0049,0.0807,0.100
38.162512,0.0003,0.0100,0.1125,0.113
38.169127,-0.0175,0.0322,0.1396,0.144
38.177951,-0.0857,0.0759,0.1474,0.187
38.185690,-0.1513,0.1435,0.1384,0.250
38.197596,-0.2314,0.1847,0.1263,0.322
38.214213,-0.2895,0.1779,0.1374,0.367
38.214870,-0.3114,0.1255,0.1400,0.364
38.215249,-0.2967,0.0371,0.1174,0.321
38.223295,-0.2910,-0.0276,0.0888,0.305
38.231988,-0.2152,-0.0396,0.0835,0.234
38.239499,-0.1035,-0.0158,0.0035,0.105
38.247712,0.0156,0.0534,-0.0387,0.068
38.255481,0.1155,0.1083,-0.1024,0.189
38.262890,0.1704,0.1296,-0.1234,0.247
38.271150,0.1368,0.1102,-0.1253,0.216
38.279177,0.1318,0.0333,-0.1297,0.188
38.288498,0.1978,-0.0627,-0.1319,0.246
38.295686,0.2435,-0.1300,-0.1337,0.307
38.302942,0.3115,-0.1636,-0.1425,0.380
38.311110,0.3234,-0.0871,-0.1511,0.367
38.319450,0.3412,-0.0057,-0.1593,0.377
38.326985,0.3170,0.1188,-0.1600,0.374
38.335468,0.2846,0.2004,-0.1530,0.380
38.343150,0.1439,0.2509,-0.1528,0.327
38.353275,-0.0252,0.2032,-0.1739,0.269
38.360844,-0.0948,0.1173,-0.1781,0.233
38.369139,-0.1201,0.0123,-0.1749,0.213
38.377279,-0.1155,-0.0520,-0.1789,0.219
38.386019,-0.1110,-0.1234,-0.1493,0.223
38.394084,-0.1540,-0.1470,-0.1081,0.239
38.399787,-0.2028,-0.1419,-0.0956,0.265
38.407299,-0.2314,-0.1129,-0.0829,0.270
38.428284,-0.2727,-0.0791,-0.0698,0.292
38.429079,-0.2957,-0.0429,-0.0731,0.308
38.433448,-0.3196,-0.0282,-0.0592,0.326
38.439703,-0.3182,0.0200,-0.0496,0.323
38.447212,-0.2915,-0.0133,-0.0584,0.298
38.455253,-0.1874,-0.0010,-0.0550,0.195
38.463432,-0.1187,-0.0078,-0.0660,0.136
38.471206,-0.0919,0.0259,-0.0986,0.137
38.479810,-0.1028,0.0261,-0.1168,0.158
38.489117,-0.0869,0.0024,-0.1208,0.149
38.495523,-0.0807,0.0026,-0.1036,0.131
38.505895,-0.0677,-0.0356,-0.0606,0.098
38.510918,-0.0307,-0.0379,-0.0260,0.055
38.519094,0.0201,-0.0666,-0.0156,0.071
38.526871,0.1037,-0.0569,-0.0005,0.118
38.535777,0.1724,-0.0688,-0.0404,0.190
38.544736,0.2502,-0.0567,-0.0731,0.267
38.552454,0.3087,-0.0733,-0.1254,0.341
38.560598,0.3662,-0.0708,-0.1748,0.412
38.568690,0.3845,-0.0682,-0.2125,0.445
38.576569,0.3754,-0.0776,-0.2504,0.458
38.584623,0.3365,-0.0654,-0.2765,0.440
38.593366,0.2915,-0.0963,-0.3244,0.447
38.606824,0.2643,-0.1726,-0.3580,0.477
38.607787,0.2714,-0.2441,-0.4179,0.555
38.623780,0.2961,-0.3298,-0.4772,0.651
38.624691,0.3218,-0.4132,-0.5733,0.777
38.631983,0.3825,-0.4534,-0.7034,0.920
38.638814,0.4818,-0.3825,-0.8401,1.041
38.646606,0.5632,-0.2784,-0.9558,1.144
38.654653,0.6559,-0.0738,-1.0926,1.276
38.662487,0.6592,0.2168,-1.1677,1.358
38.670511,0.5803,0.3875,-1.1035,1.306
38.678508,0.4357,0.5462,-0.9292,1.163
38.686525,0.3085,0.5636,-0.6897,0.943
38.694445,0.1485,0.4686,-0.3860,0.625
38.706715,0.0334,0.3788,-0.1038,0.394
38.710703,0.0238,0.2537,0.0692,0.264
38.718569,0.0659,0.0983,0.1103,0.162
38.726643,0.2113,-0.0301,0.0828,0.229
38.734469,0.3937,-0.1914,-0.0368,0.439
38.742433,0.5377,-0.2681,-0.1731,0.625
38.750712,0.5654,-0.2990,-0.2834,0.700
38.758639,0.4831,-0.3057,-0.1928,0.603
38.767195,0.3477,-0.3050,-0.0066,0.463
38.775853,0.1546,-0.2131,0.3622,0.448
38.784219,-0.0159,-0.0827,1.0166,1.020
38.793878,-0.2006,0.0434,1.7517,1.764
38.798461,-0.4629,0.1967,2.3657,2.419
38.807685,-0.8377,0.3864,2.6625,2.818
38.816564,-1.1462,0.4665,2.1803,2.507
38.822658,-1.1372,0.4529,1.4587,1.904
38.830613,-0.9290,0.4311,0.6014,1.188
38.839224,-0.6262,0.3968,0.1769,0.762
38.846862,-0.2449,0.3124,0.2624,0.476
38.854915,0.1762,0.2014,0.6499,0.703
38.862554,0.6291,0.0559,0.9759,1.162
38.871224,0.9266,-0.0467,1.1001,1.439
38.878438,1.1835,-0.1321,1.1367,1.646
38.886663,1.4803,-0.1807,0.9494,1.768
38.895799,1.6596,-0.2090,0.7107,1.817
38.907969,1.7912,-0.2629,0.4798,1.873
38.912186,1.8309,-0.3137,0.3844,1.897
38.918565,1.6016,-0.3019,0.3849,1.675
38.926566,1.1521,-0.2540,0.4520,1.263
38.934468,0.7124,-0.1269,0.5782,0.926
38.942421,0.4992,0.0052,0.7124,0.870
38.950477,0.3924,0.0559,0.7810,0.876
38.958778,0.3550,0.0920,0.8095,0.889
38.967170,0.3480,0.0798,0.7198,0.803
38.975427,0.3670,0.0553,0.6490,0.748
38.983659,0.4506,0.0303,0.5711,0.728
38.991980,0.6395,-0.0310,0.4933,0.808
39.002031,0.8370,-0.1140,0.4679,0.966
39.011367,1.0315,-0.1538,0.3909,1.114
39.017975,1.1625,-0.1768,0.3178,1.218
39.022777,1.2174,-0.1944,0.2178,1.252
39.030573,1.1929,-0.2451,0.1028,1.222
39.038767,1.0783,-0.3026,0.0084,1.120
39.047718,0.8913,-0.2795,-0.0638,0.936
39.054721,0.6658,-0.2576,-0.1687,0.734
39.062611,0.4822,-0.2475,-0.2456,0.595
39.077481,0.3979,-0.1871,-0.3550,0.565
39.078966,0.3456,-0.1316,-0.4567,0.588
39.086494,0.3016,-0.1289,-0.5475,0.638
39.098528,0.2500,-0.3059,-0.6532,0.763
39.112809,0.2140,-0.5496,-0.7827,0.980
39.114140,0.3243,-0.5971,-0.8742,1.107
39.118744,0.5158,-0.5635,-1.0093,1.266
39.127001,0.7628,-0.5540,-1.1362,1.476
39.137005,0.9792,-0.5756,-1.3021,1.728
39.144523,1.1348,-0.5590,-1.3848,1.876
39.150843,1.2288,-0.4705,-1.4241,1.939
39.159807,1.2150,-0.3723,-1.3765,1.873
39.168233,1.1551,-0.3241,-1.2129,1.706
39.175957,1.1028,-0.2911,-1.0116,1.525
39.184992,1.0408,-0.2100,-0.7114,1.278
39.193376,0.9533,-0.1119,-0.4821,1.074
39.205080,0.8861,-0.0303,-0.3204,0.943
39.212221,0.8448,0.0013,-0.2940,0.894
39.220996,0.7818,0.0642,-0.2776,0.832
39.225205,0.6955,0.1456,-0.3087,0.775
39.231181,0.5864,0.2798,-0.3067,0.718
39.239191,0.4251,0.3951,-0.1699,0.605
39.246877,0.2500,0.4052,0.0450,0.478
39.254979,0.0508,0.4151,0.2506,0.488
39.263101,-0.0849,0.4152,0.2713,0.503
39.271116,-0.0820,0.5176,0.1804,0.554
39.278814,0.0513,0.7390,0.0544,0.743
39.287169,0.2834,1.1255,-0.1033,1.165
39.297267,0.5687,1.5148,-0.1477,1.625
39.303802,0.6883,1.8004,-0.0533,1.928
39.313106,0.7400,1.9825,0.0476,2.117
39.319711,0.6657,2.1045,0.0321,2.208
39.327014,0.5997,2.1645,0.0008,2.246
39.335025,0.6829,2.0667,-0.2342,2.189
39.343293,0.7525,1.9118,-0.3789,2.089
39.351259,0.9119,1.7043,-0.5103,1.999
39.360221,1.0075,1.5518,-0.4611,1.907
39.368918,0.8017,1.3514,-0.3647,1.613
39.376935,0.5766,1.1512,-0.2232,1.307
39.384883,0.2977,0.8747,-0.1104,0.931
39.393733,0.0396,0.5651,0.0410,0.568
39.405958,-0.1989,0.3374,0.3249,0.509
39.412231,-0.3489,0.0386,0.5959,0.692
39.421198,-0.3198,-0.3482,0.7444,0.882
39.425433,-0.2591,-0.6145,0.8202,1.057
39.430501,-0.2070,-0.7125,0.8660,1.140
39.438896,-0.2133,-0.7356,0.8687,1.158
39.446758,-0.1809,-0.6739,0.8246,1.080
39.455362,-0.1545,-0.6376,0.7102,0.967
39.463647,-0.1027,-0.6000,0.5600,0.827
39.471100,0.0036,-0.5587,0.3869,0.680
39.479079,0.1059,-0.4607,0.1752,0.504
39.487395,0.2172,-0.2823,-0.0506,0.360
39.496790,0.2501,-0.0641,-0.2727,0.376
39.512893,0.2177,0.1506,-0.4827,0.550
39.513769,-0.0345,0.3114,-0.6030,0.680
39.519181,-0.2670,0.4205,-0.6836,0.846
39.527463,-0.5106,0.6289,-0.7223,1.085
39.535216,-0.8233,0.9390,-0.6369,1.402
39.543187,-1.1935,1.3103,-0.7143,1.911
39.552474,-1.6759,1.6948,-0.8380,2.527
39.559964,-2.0097,2.0862,-0.6310,2.965
39.567818,-2.3992,2.3893,-0.2782,3.397
39.576838,-2.5700,2.3334,0.0496,3.472
39.585228,-2.7605,2.0230,0.1111,3.424
39.593626,-2.9445,1.5916,0.0789,3.348
39.605588,-3.3545,1.1535,0.1874,3.552
39.611791,-3.6259,0.7586,-0.0177,3.704
39.622710,-3.4221,0.4275,-0.4470,3.478
39.623838,-3.1296,0.3279,-0.7813,3.242
39.630585,-2.5272,0.2182,-0.9659,2.714
39.638545,-1.9194,0.1599,-1.1436,2.240
39.647364,-1.4436,0.1581,-1.2031,1.886
39.655104,-1.0762,0.0805,-1.0799,1.527
39.663101,-0.9505,-0.0533,-0.8231,1.259
39.670793,-0.8851,-0.1472,-0.6254,1.094
39.678709,-1.0030,-0.1966,-0.5901,1.180
39.686813,-1.1466,-0.2361,-0.5002,1.273
39.699699,-1.2252,-0.2454,-0.3562,1.299
39.709323,-1.1980,-0.2517,-0.0287,1.225
39.716041,-1.2489,-0.2378,0.0466,1.272
39.718596,-1.1021,-0.2830,-0.0868,1.141
39.726925,-0.8772,-0.1718,-0.2420,0.926
39.734444,-0.4865,-0.1588,-0.5212,0.730
